speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels
981;english287 time stretch;english287 time stretch;singapore, singapore;english;cantonese mandarin japanese;27;female;0;naturalistic;singapore;27;43
981;english287 pitch scale;english287 pitch scale;singapore, singapore;english;cantonese mandarin japanese;27;female;0;naturalistic;singapore;27;43
981;english287 random gain;english287 random gain;singapore, singapore;english;cantonese mandarin japanese;27;female;0;naturalistic;singapore;27;43
982;english288;english288;st. louis, missouri, usa;english;none;26;female;0;naturalistic;usa;26;43
982;english288 white noise;english288 white noise;st. louis, missouri, usa;english;none;26;female;0;naturalistic;usa;26;43
982;english288 time stretch;english288 time stretch;st. louis, missouri, usa;english;none;26;female;0;naturalistic;usa;26;43
982;english288 pitch scale;english288 pitch scale;st. louis, missouri, usa;english;none;26;female;0;naturalistic;usa;26;43
982;english288 random gain;english288 random gain;st. louis, missouri, usa;english;none;26;female;0;naturalistic;usa;26;43
983;english289;english289;fairfax, virginia, usa;english;italian spanish latin french;19;female;0;naturalistic;usa;19;43
983;english289 white noise;english289 white noise;fairfax, virginia, usa;english;italian spanish latin french;19;female;0;naturalistic;usa;19;43
983;english289 time stretch;english289 time stretch;fairfax, virginia, usa;english;italian spanish latin french;19;female;0;naturalistic;usa;19;43
983;english289 pitch scale;english289 pitch scale;fairfax, virginia, usa;english;italian spanish latin french;19;female;0;naturalistic;usa;19;43
983;english289 random gain;english289 random gain;fairfax, virginia, usa;english;italian spanish latin french;19;female;0;naturalistic;usa;19;43
986;english290;english290;duluth, georgia, usa;english;none;20;male;0;naturalistic;usa;20;43
986;english290 white noise;english290 white noise;duluth, georgia, usa;english;none;20;male;0;naturalistic;usa;20;43
986;english290 time stretch;english290 time stretch;duluth, georgia, usa;english;none;20;male;0;naturalistic;usa;20;43
986;english290 pitch scale;english290 pitch scale;duluth, georgia, usa;english;none;20;male;0;naturalistic;usa;20;43
986;english290 random gain;english290 random gain;duluth, georgia, usa;english;none;20;male;0;naturalistic;usa;20;43
1026;english291;english291;belize city, belize;english;spanish creole dutch;18;male;0;naturalistic;belize, usa;18;43
1026;english291 white noise;english291 white noise;belize city, belize;english;spanish creole dutch;18;male;0;naturalistic;belize, usa;18;43
1026;english291 time stretch;english291 time stretch;belize city, belize;english;spanish creole dutch;18;male;0;naturalistic;belize, usa;18;43
1026;english291 pitch scale;english291 pitch scale;belize city, belize;english;spanish creole dutch;18;male;0;naturalistic;belize, usa;18;43
1026;english291 random gain;english291 random gain;belize city, belize;english;spanish creole dutch;18;male;0;naturalistic;belize, usa;18;43
1051;english292;english292;kansas city, missouri, usa;english;none;38;male;0;naturalistic;usa;38;43
1051;english292 white noise;english292 white noise;kansas city, missouri, usa;english;none;38;male;0;naturalistic;usa;38;43
1051;english292 time stretch;english292 time stretch;kansas city, missouri, usa;english;none;38;male;0;naturalistic;usa;38;43
1051;english292 pitch scale;english292 pitch scale;kansas city, missouri, usa;english;none;38;male;0;naturalistic;usa;38;43
1051;english292 random gain;english292 random gain;kansas city, missouri, usa;english;none;38;male;0;naturalistic;usa;38;43
1052;english293;english293;billings, montana, usa;english;none;22;female;0;naturalistic;usa;22;43
1052;english293 white noise;english293 white noise;billings, montana, usa;english;none;22;female;0;naturalistic;usa;22;43
1052;english293 time stretch;english293 time stretch;billings, montana, usa;english;none;22;female;0;naturalistic;usa;22;43
1052;english293 pitch scale;english293 pitch scale;billings, montana, usa;english;none;22;female;0;naturalistic;usa;22;43
1052;english293 random gain;english293 random gain;billings, montana, usa;english;none;22;female;0;naturalistic;usa;22;43
1060;english294;english294;naracoorte, australia;english;indonesian french;19;female;0;naturalistic;australia, usa;19;43
1060;english294 white noise;english294 white noise;naracoorte, australia;english;indonesian french;19;female;0;naturalistic;australia, usa;19;43
1060;english294 time stretch;english294 time stretch;naracoorte, australia;english;indonesian french;19;female;0;naturalistic;australia, usa;19;43
1060;english294 pitch scale;english294 pitch scale;naracoorte, australia;english;indonesian french;19;female;0;naturalistic;australia, usa;19;43
1060;english294 random gain;english294 random gain;naracoorte, australia;english;indonesian french;19;female;0;naturalistic;australia, usa;19;43
1067;english295;english295;airdrie, alberta, canada;english;french german italian;25;male;0;naturalistic;canada;25;43
1067;english295 white noise;english295 white noise;airdrie, alberta, canada;english;french german italian;25;male;0;naturalistic;canada;25;43
1067;english295 time stretch;english295 time stretch;airdrie, alberta, canada;english;french german italian;25;male;0;naturalistic;canada;25;43
1067;english295 pitch scale;english295 pitch scale;airdrie, alberta, canada;english;french german italian;25;male;0;naturalistic;canada;25;43
1067;english295 random gain;english295 random gain;airdrie, alberta, canada;english;french german italian;25;male;0;naturalistic;canada;25;43
1070;english296;english296;edmonton, alberta, canada;english;french;18;female;0;naturalistic;canada;18;43
1070;english296 white noise;english296 white noise;edmonton, alberta, canada;english;french;18;female;0;naturalistic;canada;18;43
1070;english296 time stretch;english296 time stretch;edmonton, alberta, canada;english;french;18;female;0;naturalistic;canada;18;43
1070;english296 pitch scale;english296 pitch scale;edmonton, alberta, canada;english;french;18;female;0;naturalistic;canada;18;43
1070;english296 random gain;english296 random gain;edmonton, alberta, canada;english;french;18;female;0;naturalistic;canada;18;43
1071;english297;english297;lindenhurst, new york, usa;english;german;19;male;0;naturalistic;usa;19;43
1071;english297 white noise;english297 white noise;lindenhurst, new york, usa;english;german;19;male;0;naturalistic;usa;19;43
1071;english297 time stretch;english297 time stretch;lindenhurst, new york, usa;english;german;19;male;0;naturalistic;usa;19;43
1071;english297 pitch scale;english297 pitch scale;lindenhurst, new york, usa;english;german;19;male;0;naturalistic;usa;19;43
1071;english297 random gain;english297 random gain;lindenhurst, new york, usa;english;german;19;male;0;naturalistic;usa;19;43
1072;english298;english298;lismore, new south wales, australia;english;none;22;male;0;naturalistic;australia;22;43
1072;english298 white noise;english298 white noise;lismore, new south wales, australia;english;none;22;male;0;naturalistic;australia;22;43
1072;english298 time stretch;english298 time stretch;lismore, new south wales, australia;english;none;22;male;0;naturalistic;australia;22;43
1072;english298 pitch scale;english298 pitch scale;lismore, new south wales, australia;english;none;22;male;0;naturalistic;australia;22;43
1072;english298 random gain;english298 random gain;lismore, new south wales, australia;english;none;22;male;0;naturalistic;australia;22;43
1075;english299;english299;windsor, ontario, canada;english;japanese;59;male;0;naturalistic;usa;59;43
1075;english299 white noise;english299 white noise;windsor, ontario, canada;english;japanese;59;male;0;naturalistic;usa;59;43
1075;english299 time stretch;english299 time stretch;windsor, ontario, canada;english;japanese;59;male;0;naturalistic;usa;59;43
1075;english299 pitch scale;english299 pitch scale;windsor, ontario, canada;english;japanese;59;male;0;naturalistic;usa;59;43
1075;english299 random gain;english299 random gain;windsor, ontario, canada;english;japanese;59;male;0;naturalistic;usa;59;43
1076;english300;english300;dublin, ireland;english;irish;18;male;0;naturalistic;ireland;18;43
1076;english300 white noise;english300 white noise;dublin, ireland;english;irish;18;male;0;naturalistic;ireland;18;43
1076;english300 time stretch;english300 time stretch;dublin, ireland;english;irish;18;male;0;naturalistic;ireland;18;43
1076;english300 pitch scale;english300 pitch scale;dublin, ireland;english;irish;18;male;0;naturalistic;ireland;18;43
1076;english300 random gain;english300 random gain;dublin, ireland;english;irish;18;male;0;naturalistic;ireland;18;43
1078;english301;english301;toronto, ontario, canada;english;none;41;male;0;naturalistic;canada;41;43
1078;english301 white noise;english301 white noise;toronto, ontario, canada;english;none;41;male;0;naturalistic;canada;41;43
1078;english301 time stretch;english301 time stretch;toronto, ontario, canada;english;none;41;male;0;naturalistic;canada;41;43
1078;english301 pitch scale;english301 pitch scale;toronto, ontario, canada;english;none;41;male;0;naturalistic;canada;41;43
1078;english301 random gain;english301 random gain;toronto, ontario, canada;english;none;41;male;0;naturalistic;canada;41;43
1085;english302;english302;melbourne, australia;english;finnish;22;male;0;naturalistic;australia;22;43
1085;english302 white noise;english302 white noise;melbourne, australia;english;finnish;22;male;0;naturalistic;australia;22;43
1085;english302 time stretch;english302 time stretch;melbourne, australia;english;finnish;22;male;0;naturalistic;australia;22;43
1085;english302 pitch scale;english302 pitch scale;melbourne, australia;english;finnish;22;male;0;naturalistic;australia;22;43
1085;english302 random gain;english302 random gain;melbourne, australia;english;finnish;22;male;0;naturalistic;australia;22;43
1086;english303;english303;anaheim, california, usa;english;arabic;45;female;0;naturalistic;usa;45;43
1086;english303 white noise;english303 white noise;anaheim, california, usa;english;arabic;45;female;0;naturalistic;usa;45;43
1086;english303 time stretch;english303 time stretch;anaheim, california, usa;english;arabic;45;female;0;naturalistic;usa;45;43
1086;english303 pitch scale;english303 pitch scale;anaheim, california, usa;english;arabic;45;female;0;naturalistic;usa;45;43
1086;english303 random gain;english303 random gain;anaheim, california, usa;english;arabic;45;female;0;naturalistic;usa;45;43
1088;english304;english304;clare, ireland;english;irish french;20;female;0;naturalistic;ireland;20;43
1088;english304 white noise;english304 white noise;clare, ireland;english;irish french;20;female;0;naturalistic;ireland;20;43
1088;english304 time stretch;english304 time stretch;clare, ireland;english;irish french;20;female;0;naturalistic;ireland;20;43
1088;english304 pitch scale;english304 pitch scale;clare, ireland;english;irish french;20;female;0;naturalistic;ireland;20;43
1088;english304 random gain;english304 random gain;clare, ireland;english;irish french;20;female;0;naturalistic;ireland;20;43
1093;english306;english306;london, uk;english;none;24;female;0;naturalistic;uk, usa;24;43
1093;english306 white noise;english306 white noise;london, uk;english;none;24;female;0;naturalistic;uk, usa;24;43
1093;english306 time stretch;english306 time stretch;london, uk;english;none;24;female;0;naturalistic;uk, usa;24;43
1093;english306 pitch scale;english306 pitch scale;london, uk;english;none;24;female;0;naturalistic;uk, usa;24;43
1093;english306 random gain;english306 random gain;london, uk;english;none;24;female;0;naturalistic;uk, usa;24;43
1094;english305;english305;la paz, bolivia;english;arabic spanish;24;female;0;naturalistic;uk, usa;7;43
1094;english305 white noise;english305 white noise;la paz, bolivia;english;arabic spanish;24;female;0;naturalistic;uk, usa;7;43
1094;english305 time stretch;english305 time stretch;la paz, bolivia;english;arabic spanish;24;female;0;naturalistic;uk, usa;7;43
1094;english305 pitch scale;english305 pitch scale;la paz, bolivia;english;arabic spanish;24;female;0;naturalistic;uk, usa;7;43
1094;english305 random gain;english305 random gain;la paz, bolivia;english;arabic spanish;24;female;0;naturalistic;uk, usa;7;43
1100;english307;english307;alexandria, va, usa;english;spanish;48;male;0;naturalistic;usa, new zealand;48;43
1100;english307 white noise;english307 white noise;alexandria, va, usa;english;spanish;48;male;0;naturalistic;usa, new zealand;48;43
1100;english307 time stretch;english307 time stretch;alexandria, va, usa;english;spanish;48;male;0;naturalistic;usa, new zealand;48;43
1100;english307 pitch scale;english307 pitch scale;alexandria, va, usa;english;spanish;48;male;0;naturalistic;usa, new zealand;48;43
1100;english307 random gain;english307 random gain;alexandria, va, usa;english;spanish;48;male;0;naturalistic;usa, new zealand;48;43
1101;english308;english308;cardiff, wales, uk;english;welsh;34;male;0;naturalistic;uk, new zealand;34;43
1101;english308 white noise;english308 white noise;cardiff, wales, uk;english;welsh;34;male;0;naturalistic;uk, new zealand;34;43
1101;english308 time stretch;english308 time stretch;cardiff, wales, uk;english;welsh;34;male;0;naturalistic;uk, new zealand;34;43
1101;english308 pitch scale;english308 pitch scale;cardiff, wales, uk;english;welsh;34;male;0;naturalistic;uk, new zealand;34;43
1101;english308 random gain;english308 random gain;cardiff, wales, uk;english;welsh;34;male;0;naturalistic;uk, new zealand;34;43
1105;english309;english309;dunedin, new zealand;english;german french maori japanese;44;female;0;naturalistic;new zealand;44;43
1105;english309 white noise;english309 white noise;dunedin, new zealand;english;german french maori japanese;44;female;0;naturalistic;new zealand;44;43
1105;english309 time stretch;english309 time stretch;dunedin, new zealand;english;german french maori japanese;44;female;0;naturalistic;new zealand;44;43
1105;english309 pitch scale;english309 pitch scale;dunedin, new zealand;english;german french maori japanese;44;female;0;naturalistic;new zealand;44;43
1105;english309 random gain;english309 random gain;dunedin, new zealand;english;german french maori japanese;44;female;0;naturalistic;new zealand;44;43
1108;english310;english310;oxford, uk;english;punjabi;37;female;0;naturalistic;uk, usa;22;43
1108;english310 white noise;english310 white noise;oxford, uk;english;punjabi;37;female;0;naturalistic;uk, usa;22;43
1108;english310 time stretch;english310 time stretch;oxford, uk;english;punjabi;37;female;0;naturalistic;uk, usa;22;43
1108;english310 pitch scale;english310 pitch scale;oxford, uk;english;punjabi;37;female;0;naturalistic;uk, usa;22;43
1108;english310 random gain;english310 random gain;oxford, uk;english;punjabi;37;female;0;naturalistic;uk, usa;22;43
1110;english311;english311;detroit, michigan, usa;english;none;38;female;0;naturalistic;usa;38;43
1110;english311 white noise;english311 white noise;detroit, michigan, usa;english;none;38;female;0;naturalistic;usa;38;43
1110;english311 time stretch;english311 time stretch;detroit, michigan, usa;english;none;38;female;0;naturalistic;usa;38;43
1110;english311 pitch scale;english311 pitch scale;detroit, michigan, usa;english;none;38;female;0;naturalistic;usa;38;43
1110;english311 random gain;english311 random gain;detroit, michigan, usa;english;none;38;female;0;naturalistic;usa;38;43
1113;english312;english312;edmonton, alberta, canada;english;french;40;female;0;naturalistic;canada;40;43
1113;english312 white noise;english312 white noise;edmonton, alberta, canada;english;french;40;female;0;naturalistic;canada;40;43
1113;english312 time stretch;english312 time stretch;edmonton, alberta, canada;english;french;40;female;0;naturalistic;canada;40;43
1113;english312 pitch scale;english312 pitch scale;edmonton, alberta, canada;english;french;40;female;0;naturalistic;canada;40;43
1113;english312 random gain;english312 random gain;edmonton, alberta, canada;english;french;40;female;0;naturalistic;canada;40;43
1119;english313;english313;silver spring, maryland, usa;english;spanish;28;male;0;naturalistic;usa;28;43
1119;english313 white noise;english313 white noise;silver spring, maryland, usa;english;spanish;28;male;0;naturalistic;usa;28;43
1119;english313 time stretch;english313 time stretch;silver spring, maryland, usa;english;spanish;28;male;0;naturalistic;usa;28;43
1119;english313 pitch scale;english313 pitch scale;silver spring, maryland, usa;english;spanish;28;male;0;naturalistic;usa;28;43
1119;english313 random gain;english313 random gain;silver spring, maryland, usa;english;spanish;28;male;0;naturalistic;usa;28;43
1120;english314;english314;memphis, tennessee, usa;english;french;26;female;0;naturalistic;usa;26;43
1120;english314 white noise;english314 white noise;memphis, tennessee, usa;english;french;26;female;0;naturalistic;usa;26;43
1120;english314 time stretch;english314 time stretch;memphis, tennessee, usa;english;french;26;female;0;naturalistic;usa;26;43
1120;english314 pitch scale;english314 pitch scale;memphis, tennessee, usa;english;french;26;female;0;naturalistic;usa;26;43
1120;english314 random gain;english314 random gain;memphis, tennessee, usa;english;french;26;female;0;naturalistic;usa;26;43
1121;english315;english315;los angeles, california, usa;english;none;25;male;0;naturalistic;usa;25;43
1121;english315 white noise;english315 white noise;los angeles, california, usa;english;none;25;male;0;naturalistic;usa;25;43
1121;english315 time stretch;english315 time stretch;los angeles, california, usa;english;none;25;male;0;naturalistic;usa;25;43
1121;english315 pitch scale;english315 pitch scale;los angeles, california, usa;english;none;25;male;0;naturalistic;usa;25;43
1121;english315 random gain;english315 random gain;los angeles, california, usa;english;none;25;male;0;naturalistic;usa;25;43
1122;english316;english316;sacramento, california, usa;english;none;33;male;0;naturalistic;usa;33;43
1122;english316 white noise;english316 white noise;sacramento, california, usa;english;none;33;male;0;naturalistic;usa;33;43
1122;english316 time stretch;english316 time stretch;sacramento, california, usa;english;none;33;male;0;naturalistic;usa;33;43
1122;english316 pitch scale;english316 pitch scale;sacramento, california, usa;english;none;33;male;0;naturalistic;usa;33;43
1122;english316 random gain;english316 random gain;sacramento, california, usa;english;none;33;male;0;naturalistic;usa;33;43
1132;english317;english317;burlington, vermont, usa;english;none;26;male;0;naturalistic;usa;26;43
1132;english317 white noise;english317 white noise;burlington, vermont, usa;english;none;26;male;0;naturalistic;usa;26;43
1132;english317 time stretch;english317 time stretch;burlington, vermont, usa;english;none;26;male;0;naturalistic;usa;26;43
1132;english317 pitch scale;english317 pitch scale;burlington, vermont, usa;english;none;26;male;0;naturalistic;usa;26;43
1132;english317 random gain;english317 random gain;burlington, vermont, usa;english;none;26;male;0;naturalistic;usa;26;43
1137;english318;english318;sarnia, ontario, canada;english;none;46;male;0;naturalistic;canada;46;43
1137;english318 white noise;english318 white noise;sarnia, ontario, canada;english;none;46;male;0;naturalistic;canada;46;43
1137;english318 time stretch;english318 time stretch;sarnia, ontario, canada;english;none;46;male;0;naturalistic;canada;46;43
1137;english318 pitch scale;english318 pitch scale;sarnia, ontario, canada;english;none;46;male;0;naturalistic;canada;46;43
1137;english318 random gain;english318 random gain;sarnia, ontario, canada;english;none;46;male;0;naturalistic;canada;46;43
1138;english319;english319;grimsby, lincolnshire, uk;english;none;29;male;0;naturalistic;uk;29;43
1138;english319 white noise;english319 white noise;grimsby, lincolnshire, uk;english;none;29;male;0;naturalistic;uk;29;43
1138;english319 time stretch;english319 time stretch;grimsby, lincolnshire, uk;english;none;29;male;0;naturalistic;uk;29;43
1138;english319 pitch scale;english319 pitch scale;grimsby, lincolnshire, uk;english;none;29;male;0;naturalistic;uk;29;43
1138;english319 random gain;english319 random gain;grimsby, lincolnshire, uk;english;none;29;male;0;naturalistic;uk;29;43
1162;english320;english320;maryland county, liberia;english;grebo;59;female;0;naturalistic;liberia, usa;59;43
1162;english320 white noise;english320 white noise;maryland county, liberia;english;grebo;59;female;0;naturalistic;liberia, usa;59;43
1162;english320 time stretch;english320 time stretch;maryland county, liberia;english;grebo;59;female;0;naturalistic;liberia, usa;59;43
1162;english320 pitch scale;english320 pitch scale;maryland county, liberia;english;grebo;59;female;0;naturalistic;liberia, usa;59;43
1162;english320 random gain;english320 random gain;maryland county, liberia;english;grebo;59;female;0;naturalistic;liberia, usa;59;43
1163;english321;english321;brooklyn, new york, usa;english;yiddish french hebrew;52;male;0;naturalistic;usa;52;43
1163;english321 white noise;english321 white noise;brooklyn, new york, usa;english;yiddish french hebrew;52;male;0;naturalistic;usa;52;43
1163;english321 time stretch;english321 time stretch;brooklyn, new york, usa;english;yiddish french hebrew;52;male;0;naturalistic;usa;52;43
1163;english321 pitch scale;english321 pitch scale;brooklyn, new york, usa;english;yiddish french hebrew;52;male;0;naturalistic;usa;52;43
1163;english321 random gain;english321 random gain;brooklyn, new york, usa;english;yiddish french hebrew;52;male;0;naturalistic;usa;52;43
1172;english322;english322;yorkton, saskatchewan, canada;english;none;29;male;0;naturalistic;canada;29;43
1172;english322 white noise;english322 white noise;yorkton, saskatchewan, canada;english;none;29;male;0;naturalistic;canada;29;43
1172;english322 time stretch;english322 time stretch;yorkton, saskatchewan, canada;english;none;29;male;0;naturalistic;canada;29;43
1172;english322 pitch scale;english322 pitch scale;yorkton, saskatchewan, canada;english;none;29;male;0;naturalistic;canada;29;43
1172;english322 random gain;english322 random gain;yorkton, saskatchewan, canada;english;none;29;male;0;naturalistic;canada;29;43
1173;english323;english323;regina, saskatchewan, canada;english;none;31;female;0;naturalistic;canada;31;43
1173;english323 white noise;english323 white noise;regina, saskatchewan, canada;english;none;31;female;0;naturalistic;canada;31;43
1173;english323 time stretch;english323 time stretch;regina, saskatchewan, canada;english;none;31;female;0;naturalistic;canada;31;43
1173;english323 pitch scale;english323 pitch scale;regina, saskatchewan, canada;english;none;31;female;0;naturalistic;canada;31;43
1173;english323 random gain;english323 random gain;regina, saskatchewan, canada;english;none;31;female;0;naturalistic;canada;31;43
1174;english324;english324;st. marys, ontario, canada;english;french;28;male;0;naturalistic;canada;28;43
1174;english324 white noise;english324 white noise;st. marys, ontario, canada;english;french;28;male;0;naturalistic;canada;28;43
1174;english324 time stretch;english324 time stretch;st. marys, ontario, canada;english;french;28;male;0;naturalistic;canada;28;43
1174;english324 pitch scale;english324 pitch scale;st. marys, ontario, canada;english;french;28;male;0;naturalistic;canada;28;43
1174;english324 random gain;english324 random gain;st. marys, ontario, canada;english;french;28;male;0;naturalistic;canada;28;43
1176;english325;english325;reading, pennsylvania, usa;english;italian;32;male;0;naturalistic;usa;32;43
1176;english325 white noise;english325 white noise;reading, pennsylvania, usa;english;italian;32;male;0;naturalistic;usa;32;43
1176;english325 time stretch;english325 time stretch;reading, pennsylvania, usa;english;italian;32;male;0;naturalistic;usa;32;43
1176;english325 pitch scale;english325 pitch scale;reading, pennsylvania, usa;english;italian;32;male;0;naturalistic;usa;32;43
1176;english325 random gain;english325 random gain;reading, pennsylvania, usa;english;italian;32;male;0;naturalistic;usa;32;43
1188;english326;english326;fairborn, ohio, usa;english;none;53;male;0;naturalistic;usa;50;43
1188;english326 white noise;english326 white noise;fairborn, ohio, usa;english;none;53;male;0;naturalistic;usa;50;43
1188;english326 time stretch;english326 time stretch;fairborn, ohio, usa;english;none;53;male;0;naturalistic;usa;50;43
1188;english326 pitch scale;english326 pitch scale;fairborn, ohio, usa;english;none;53;male;0;naturalistic;usa;50;43
1188;english326 random gain;english326 random gain;fairborn, ohio, usa;english;none;53;male;0;naturalistic;usa;50;43
1205;english327;english327;dunedin, florida, usa;english;none;27;male;0;naturalistic;usa;27;43
1205;english327 white noise;english327 white noise;dunedin, florida, usa;english;none;27;male;0;naturalistic;usa;27;43
1205;english327 time stretch;english327 time stretch;dunedin, florida, usa;english;none;27;male;0;naturalistic;usa;27;43
1205;english327 pitch scale;english327 pitch scale;dunedin, florida, usa;english;none;27;male;0;naturalistic;usa;27;43
1205;english327 random gain;english327 random gain;dunedin, florida, usa;english;none;27;male;0;naturalistic;usa;27;43
1206;english328;english328;hollywood, florida, usa;english;thai;23;female;0;naturalistic;usa;23;43
1206;english328 white noise;english328 white noise;hollywood, florida, usa;english;thai;23;female;0;naturalistic;usa;23;43
1206;english328 time stretch;english328 time stretch;hollywood, florida, usa;english;thai;23;female;0;naturalistic;usa;23;43
1206;english328 pitch scale;english328 pitch scale;hollywood, florida, usa;english;thai;23;female;0;naturalistic;usa;23;43
1206;english328 random gain;english328 random gain;hollywood, florida, usa;english;thai;23;female;0;naturalistic;usa;23;43
1207;english329;english329;boise, idaho, usa;english;french;21;female;0;naturalistic;usa;19;43
1207;english329 white noise;english329 white noise;boise, idaho, usa;english;french;21;female;0;naturalistic;usa;19;43
1207;english329 time stretch;english329 time stretch;boise, idaho, usa;english;french;21;female;0;naturalistic;usa;19;43
1207;english329 pitch scale;english329 pitch scale;boise, idaho, usa;english;french;21;female;0;naturalistic;usa;19;43
1207;english329 random gain;english329 random gain;boise, idaho, usa;english;french;21;female;0;naturalistic;usa;19;43
1208;english330;english330;augusta, georgia, usa;english;french;18;female;0;naturalistic;usa;18;43
1208;english330 white noise;english330 white noise;augusta, georgia, usa;english;french;18;female;0;naturalistic;usa;18;43
1208;english330 time stretch;english330 time stretch;augusta, georgia, usa;english;french;18;female;0;naturalistic;usa;18;43
1208;english330 pitch scale;english330 pitch scale;augusta, georgia, usa;english;french;18;female;0;naturalistic;usa;18;43
1208;english330 random gain;english330 random gain;augusta, georgia, usa;english;french;18;female;0;naturalistic;usa;18;43
1209;english331;english331;perth, australia;english;none;28;female;0;naturalistic;australia;28;43
1209;english331 white noise;english331 white noise;perth, australia;english;none;28;female;0;naturalistic;australia;28;43
1209;english331 time stretch;english331 time stretch;perth, australia;english;none;28;female;0;naturalistic;australia;28;43
1209;english331 pitch scale;english331 pitch scale;perth, australia;english;none;28;female;0;naturalistic;australia;28;43
1209;english331 random gain;english331 random gain;perth, australia;english;none;28;female;0;naturalistic;australia;28;43
1212;english332;english332;baltimore, maryland, usa;english;none;20;female;0;naturalistic;usa;20;43
1212;english332 white noise;english332 white noise;baltimore, maryland, usa;english;none;20;female;0;naturalistic;usa;20;43
1212;english332 time stretch;english332 time stretch;baltimore, maryland, usa;english;none;20;female;0;naturalistic;usa;20;43
1212;english332 pitch scale;english332 pitch scale;baltimore, maryland, usa;english;none;20;female;0;naturalistic;usa;20;43
1212;english332 random gain;english332 random gain;baltimore, maryland, usa;english;none;20;female;0;naturalistic;usa;20;43
1214;english333;english333;spokane, washington, usa;english;none;32;female;0;naturalistic;usa;29;43
1214;english333 white noise;english333 white noise;spokane, washington, usa;english;none;32;female;0;naturalistic;usa;29;43
1214;english333 time stretch;english333 time stretch;spokane, washington, usa;english;none;32;female;0;naturalistic;usa;29;43
1214;english333 pitch scale;english333 pitch scale;spokane, washington, usa;english;none;32;female;0;naturalistic;usa;29;43
1214;english333 random gain;english333 random gain;spokane, washington, usa;english;none;32;female;0;naturalistic;usa;29;43
1215;english334;english334;derby, england, uk;english;none;18;female;0;naturalistic;uk;18;43
1215;english334 white noise;english334 white noise;derby, england, uk;english;none;18;female;0;naturalistic;uk;18;43
1215;english334 time stretch;english334 time stretch;derby, england, uk;english;none;18;female;0;naturalistic;uk;18;43
1215;english334 pitch scale;english334 pitch scale;derby, england, uk;english;none;18;female;0;naturalistic;uk;18;43
1215;english334 random gain;english334 random gain;derby, england, uk;english;none;18;female;0;naturalistic;uk;18;43
1216;english335;english335;washington, district of columbia, usa;english;none;6;male;0;naturalistic;usa;6;43
1216;english335 white noise;english335 white noise;washington, district of columbia, usa;english;none;6;male;0;naturalistic;usa;6;43
1216;english335 time stretch;english335 time stretch;washington, district of columbia, usa;english;none;6;male;0;naturalistic;usa;6;43
1216;english335 pitch scale;english335 pitch scale;washington, district of columbia, usa;english;none;6;male;0;naturalistic;usa;6;43
1216;english335 random gain;english335 random gain;washington, district of columbia, usa;english;none;6;male;0;naturalistic;usa;6;43
1217;english336;english336;baltimore, maryland, usa;english;none;46;female;0;naturalistic;usa;44;43
1217;english336 white noise;english336 white noise;baltimore, maryland, usa;english;none;46;female;0;naturalistic;usa;44;43
1217;english336 time stretch;english336 time stretch;baltimore, maryland, usa;english;none;46;female;0;naturalistic;usa;44;43
1217;english336 pitch scale;english336 pitch scale;baltimore, maryland, usa;english;none;46;female;0;naturalistic;usa;44;43
1217;english336 random gain;english336 random gain;baltimore, maryland, usa;english;none;46;female;0;naturalistic;usa;44;43
1218;english337;english337;jersey city, new jersey, usa;english;none;84;female;0;naturalistic;usa, canada;84;43
1218;english337 white noise;english337 white noise;jersey city, new jersey, usa;english;none;84;female;0;naturalistic;usa, canada;84;43
1218;english337 time stretch;english337 time stretch;jersey city, new jersey, usa;english;none;84;female;0;naturalistic;usa, canada;84;43
1218;english337 pitch scale;english337 pitch scale;jersey city, new jersey, usa;english;none;84;female;0;naturalistic;usa, canada;84;43
1218;english337 random gain;english337 random gain;jersey city, new jersey, usa;english;none;84;female;0;naturalistic;usa, canada;84;43
1219;english338;english338;sydney, australia;english;french;53;female;0;naturalistic;australia, canada;53;43
1219;english338 white noise;english338 white noise;sydney, australia;english;french;53;female;0;naturalistic;australia, canada;53;43
1219;english338 time stretch;english338 time stretch;sydney, australia;english;french;53;female;0;naturalistic;australia, canada;53;43
1219;english338 pitch scale;english338 pitch scale;sydney, australia;english;french;53;female;0;naturalistic;australia, canada;53;43
1219;english338 random gain;english338 random gain;sydney, australia;english;french;53;female;0;naturalistic;australia, canada;53;43
1220;english339;english339;chicago, illinois, usa;english;none;54;male;0;naturalistic;usa, canada;54;43
1220;english339 white noise;english339 white noise;chicago, illinois, usa;english;none;54;male;0;naturalistic;usa, canada;54;43
1220;english339 time stretch;english339 time stretch;chicago, illinois, usa;english;none;54;male;0;naturalistic;usa, canada;54;43
1220;english339 pitch scale;english339 pitch scale;chicago, illinois, usa;english;none;54;male;0;naturalistic;usa, canada;54;43
1220;english339 random gain;english339 random gain;chicago, illinois, usa;english;none;54;male;0;naturalistic;usa, canada;54;43
1222;english340;english340;charleston, west virginia, usa;english;none;19;male;0;naturalistic;usa;19;43
1222;english340 white noise;english340 white noise;charleston, west virginia, usa;english;none;19;male;0;naturalistic;usa;19;43
1222;english340 time stretch;english340 time stretch;charleston, west virginia, usa;english;none;19;male;0;naturalistic;usa;19;43
