speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels;primary_lang_group;secondary_lang_group;primary_lang_group_id;secondary_lang_group_id9;albanian1;albanian1;prishtina, kosovo;albanian;serbian macedonian bosnian;19;male;6;naturalistic;usa;3;0;Indo-European;Albanian;4;6
744;english256;english256;laurinburg, north carolina, usa;english;none;23;male;0;naturalistic;usa;23;9;Indo-European;Germanic;4;8
745;english257;english257;san diego, california, usa;english;none;24;male;0;naturalistic;usa;24;9;Indo-European;Germanic;4;8
746;english258;english258;kilkenny, ireland;english;irish french german dutch spanish;24;male;0;naturalistic;ireland;23;9;Indo-European;Germanic;4;8
747;english259;english259;singapore, singapore;english;mandarin cantonese hokkien;23;male;0;naturalistic;singapore;23;9;Indo-European;Germanic;4;8
748;english260;english260;phoenix, arizona, usa;english;none;18;female;0;naturalistic;usa;18;9;Indo-European;Germanic;4;8
749;english261;english261;forestville, maryland, usa;english;spanish;59;female;0;naturalistic;usa;59;9;Indo-European;Germanic;4;8
750;english262;english262;naylor, maryland, usa;english;german;60;male;0;naturalistic;usa;60;9;Indo-European;Germanic;4;8
751;english263;english263;oak forest, illinois, usa;english;spanish;21;male;0;naturalistic;usa;21;9;Indo-European;Germanic;4;8
752;english264;english264;freemont, california, usa;english;french german;21;male;0;naturalistic;usa;21;9;Indo-European;Germanic;4;8
753;english265;english265;vancouver wa, washington, usa;english;korean german;31;male;0;naturalistic;usa;27;9;Indo-European;Germanic;4;8
754;english266;english266;san diego, california, usa;english;french spanish;18;male;0;;usa;18;9;Indo-European;Germanic;4;8
755;english267;english267;leeds, uk;english;french;66;male;0;naturalistic;uk;66;9;Indo-European;Germanic;4;8
756;english268;english268;leeds, uk;english;french german;67;female;0;naturalistic;uk;67;9;Indo-European;Germanic;4;8
757;english269;english269;adelaide, australia;english;french;22;female;0;naturalistic;australia, uk, usa;22;9;Indo-European;Germanic;4;8
758;english270;english270;cape town, south africa;english;afrikaans french;29;male;0;naturalistic;south africa;29;9;Indo-European;Germanic;4;8
759;english271;english271;cape town, south africa;english;afrikaans french;32;female;0;naturalistic;south africa;32;9;Indo-European;Germanic;4;8
760;english272;english272;dallas, texas, usa;english;spanish;20;male;0;naturalistic;usa;20;9;Indo-European;Germanic;4;8
761;english273;english273;blue bell, pennsylvania, usa;english;german;46;male;0;naturalistic;usa;46;9;Indo-European;Germanic;4;8
762;english274;english274;sydney, australia;english;hokkien mandarin;25;female;0;naturalistic;australia;25;9;Indo-European;Germanic;4;8
763;english275;english275;clifton, new jersey, usa;english;none;20;female;0;naturalistic;usa;20;9;Indo-European;Germanic;4;8
764;english276;english276;chattanooga, tennessee, usa;english;none;50;female;0;naturalistic;usa;50;9;Indo-European;Germanic;4;8
765;english277;english277;hudson, new york, usa;english;german;48;female;0;naturalistic;usa;42;9;Indo-European;Germanic;4;8
766;english278;english278;augusta, georgia, usa;english;none;18;female;0;naturalistic;usa;18;9;Indo-European;Germanic;4;8
767;english279;english279;singapore, singapore;english;mandarin hainanese;30;female;0;naturalistic;singapore;30;9;Indo-European;Germanic;4;8
768;english280;english280;ramsey, isle of man;english;none;19;female;0;naturalistic;isle of man;19;9;Indo-European;Germanic;4;8
769;english281;english281;ramsey mn, minnesota, usa;english;french;23;male;0;naturalistic;usa;23;9;Indo-European;Germanic;4;8
770;english282;english282;tampa, florida, usa;english;none;20;male;0;naturalistic;usa;20;9;Indo-European;Germanic;4;8
771;english283;english283;pelham, new york, usa;english;spanish;18;male;0;naturalistic;usa;18;9;Indo-European;Germanic;4;8
772;english284;english284;gainesville, florida, usa;english;spanish;33;male;0;naturalistic;usa;33;9;Indo-European;Germanic;4;8
773;english285;english285;melbourne, australia;english;none;50;male;0;naturalistic;australia, hong kong, usa;50;9;Indo-European;Germanic;4;8
774;english286;english286;beaumont, texas, usa;english;french latin hebrew spanish;21;female;0;naturalistic;usa;21;9;Indo-European;Germanic;4;8
775;english287;english287;singapore, singapore;english;cantonese mandarin japanese;27;female;0;naturalistic;singapore;27;9;Indo-European;Germanic;4;8
776;english288;english288;st. louis, missouri, usa;english;none;26;female;0;naturalistic;usa;26;9;Indo-European;Germanic;4;8
777;english289;english289;fairfax, virginia, usa;english;italian spanish latin french;19;female;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
778;english290;english290;duluth, georgia, usa;english;none;20;male;0;naturalistic;usa;20;9;Indo-European;Germanic;4;8
779;english291;english291;belize city, belize;english;spanish creole dutch;18;male;0;naturalistic;belize, usa;18;9;Indo-European;Germanic;4;8
780;english292;english292;kansas city, missouri, usa;english;none;38;male;0;naturalistic;usa;38;9;Indo-European;Germanic;4;8
781;english293;english293;billings, montana, usa;english;none;22;female;0;naturalistic;usa;22;9;Indo-European;Germanic;4;8
782;english294;english294;naracoorte, australia;english;indonesian french;19;female;0;naturalistic;australia, usa;19;9;Indo-European;Germanic;4;8
783;english295;english295;airdrie, alberta, canada;english;french german italian;25;male;0;naturalistic;canada;25;9;Indo-European;Germanic;4;8
784;english296;english296;edmonton, alberta, canada;english;french;18;female;0;naturalistic;canada;18;9;Indo-European;Germanic;4;8
785;english297;english297;lindenhurst, new york, usa;english;german;19;male;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
786;english298;english298;lismore, new south wales, australia;english;none;22;male;0;naturalistic;australia;22;9;Indo-European;Germanic;4;8
787;english299;english299;windsor, ontario, canada;english;japanese;59;male;0;naturalistic;usa;59;9;Indo-European;Germanic;4;8
788;english300;english300;dublin, ireland;english;irish;18;male;0;naturalistic;ireland;18;9;Indo-European;Germanic;4;8
789;english301;english301;toronto, ontario, canada;english;none;41;male;0;naturalistic;canada;41;9;Indo-European;Germanic;4;8
790;english302;english302;melbourne, australia;english;finnish;22;male;0;naturalistic;australia;22;9;Indo-European;Germanic;4;8
791;english303;english303;anaheim, california, usa;english;arabic;45;female;0;naturalistic;usa;45;9;Indo-European;Germanic;4;8
792;english304;english304;clare, ireland;english;irish french;20;female;0;naturalistic;ireland;20;9;Indo-European;Germanic;4;8
793;english306;english306;london, uk;english;none;24;female;0;naturalistic;uk, usa;24;9;Indo-European;Germanic;4;8
794;english305;english305;la paz, bolivia;english;arabic spanish;24;female;0;naturalistic;uk, usa;7;9;Indo-European;Germanic;4;8
795;english307;english307;alexandria, va, usa;english;spanish;48;male;0;naturalistic;usa, new zealand;48;9;Indo-European;Germanic;4;8
796;english308;english308;cardiff, wales, uk;english;welsh;34;male;0;naturalistic;uk, new zealand;34;9;Indo-European;Germanic;4;8
797;english309;english309;dunedin, new zealand;english;german french maori japanese;44;female;0;naturalistic;new zealand;44;9;Indo-European;Germanic;4;8
798;english310;english310;oxford, uk;english;punjabi;37;female;0;naturalistic;uk, usa;22;9;Indo-European;Germanic;4;8
799;english311;english311;detroit, michigan, usa;english;none;38;female;0;naturalistic;usa;38;9;Indo-European;Germanic;4;8
800;english312;english312;edmonton, alberta, canada;english;french;40;female;0;naturalistic;canada;40;9;Indo-European;Germanic;4;8
801;english313;english313;silver spring, maryland, usa;english;spanish;28;male;0;naturalistic;usa;28;9;Indo-European;Germanic;4;8
802;english314;english314;memphis, tennessee, usa;english;french;26;female;0;naturalistic;usa;26;9;Indo-European;Germanic;4;8
803;english315;english315;los angeles, california, usa;english;none;25;male;0;naturalistic;usa;25;9;Indo-European;Germanic;4;8
804;english316;english316;sacramento, california, usa;english;none;33;male;0;naturalistic;usa;33;9;Indo-European;Germanic;4;8
805;english317;english317;burlington, vermont, usa;english;none;26;male;0;naturalistic;usa;26;9;Indo-European;Germanic;4;8
806;english318;english318;sarnia, ontario, canada;english;none;46;male;0;naturalistic;canada;46;9;Indo-European;Germanic;4;8
807;english319;english319;grimsby, lincolnshire, uk;english;none;29;male;0;naturalistic;uk;29;9;Indo-European;Germanic;4;8
808;english320;english320;maryland county, liberia;english;grebo;59;female;0;naturalistic;liberia, usa;59;9;Indo-European;Germanic;4;8
809;english321;english321;brooklyn, new york, usa;english;yiddish french hebrew;52;male;0;naturalistic;usa;52;9;Indo-European;Germanic;4;8
810;english322;english322;yorkton, saskatchewan, canada;english;none;29;male;0;naturalistic;canada;29;9;Indo-European;Germanic;4;8
811;english323;english323;regina, saskatchewan, canada;english;none;31;female;0;naturalistic;canada;31;9;Indo-European;Germanic;4;8
812;english324;english324;st. marys, ontario, canada;english;french;28;male;0;naturalistic;canada;28;9;Indo-European;Germanic;4;8
813;english325;english325;reading, pennsylvania, usa;english;italian;32;male;0;naturalistic;usa;32;9;Indo-European;Germanic;4;8
814;english326;english326;fairborn, ohio, usa;english;none;53;male;0;naturalistic;usa;50;9;Indo-European;Germanic;4;8
815;english327;english327;dunedin, florida, usa;english;none;27;male;0;naturalistic;usa;27;9;Indo-European;Germanic;4;8
816;english328;english328;hollywood, florida, usa;english;thai;23;female;0;naturalistic;usa;23;9;Indo-European;Germanic;4;8
817;english329;english329;boise, idaho, usa;english;french;21;female;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
818;english330;english330;augusta, georgia, usa;english;french;18;female;0;naturalistic;usa;18;9;Indo-European;Germanic;4;8
819;english331;english331;perth, australia;english;none;28;female;0;naturalistic;australia;28;9;Indo-European;Germanic;4;8
820;english332;english332;baltimore, maryland, usa;english;none;20;female;0;naturalistic;usa;20;9;Indo-European;Germanic;4;8
821;english333;english333;spokane, washington, usa;english;none;32;female;0;naturalistic;usa;29;9;Indo-European;Germanic;4;8
822;english334;english334;derby, england, uk;english;none;18;female;0;naturalistic;uk;18;9;Indo-European;Germanic;4;8
823;english335;english335;washington, district of columbia, usa;english;none;6;male;0;naturalistic;usa;6;9;Indo-European;Germanic;4;8
824;english336;english336;baltimore, maryland, usa;english;none;46;female;0;naturalistic;usa;44;9;Indo-European;Germanic;4;8
825;english337;english337;jersey city, new jersey, usa;english;none;84;female;0;naturalistic;usa, canada;84;9;Indo-European;Germanic;4;8
826;english338;english338;sydney, australia;english;french;53;female;0;naturalistic;australia, canada;53;9;Indo-European;Germanic;4;8
827;english339;english339;chicago, illinois, usa;english;none;54;male;0;naturalistic;usa, canada;54;9;Indo-European;Germanic;4;8
828;english340;english340;charleston, west virginia, usa;english;none;19;male;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
829;english341;english341;new york, new york, usa;english;german;23;female;0;naturalistic;usa;23;9;Indo-European;Germanic;4;8
830;english342;english342;kansas city, missouri, usa;english;none;33;male;0;naturalistic;usa;33;9;Indo-European;Germanic;4;8
831;english343;english343;portland, maine, usa;english;german spanish;23;male;0;naturalistic;usa;23;9;Indo-European;Germanic;4;8
832;english344;english344;lumberton, north carolina, usa;english;french spanish;19;female;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
833;english345;english345;kansas city, missouri, usa;english;spanish;20;male;0;naturalistic;usa;20;9;Indo-European;Germanic;4;8
834;english346;english346;east hartford, connecticut, usa;english;french;60;male;0;naturalistic;usa;60;9;Indo-European;Germanic;4;8
835;english347;english347;burnsville, minnesota, usa;english;spanish;22;female;0;naturalistic;usa;22;9;Indo-European;Germanic;4;8
836;english348;english348;las pinas, philippines;english;tagalog;20;female;0;naturalistic;philippines;20;9;Indo-European;Germanic;4;8
837;english349;english349;warrenton, virginia, usa;english;none;24;female;0;naturalistic;usa;24;9;Indo-European;Germanic;4;8
838;english350;english350;polesworth, staffordshire, uk;english;none;18;female;0;naturalistic;uk;18;9;Indo-European;Germanic;4;8
839;english351;english351;carthage, missouri, usa;english;none;37;male;0;naturalistic;usa;37;9;Indo-European;Germanic;4;8
840;english352;english352;singapore, singapore;english;mandarin hokkien cantonese hainanese;25;male;0;naturalistic;singapore;25;9;Indo-European;Germanic;4;8
841;english353;english353;saskatoon, saskatchewan, canada;english;french;18;male;0;naturalistic;canada;18;9;Indo-European;Germanic;4;8
842;english354;english354;christchurch, new zealand;english;maori french german;23;female;0;naturalistic;new zealand, ireland, uk, usa;22;9;Indo-European;Germanic;4;8
843;english355;english355;los angeles, california, usa;english;vietnamese;19;male;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
844;english356;english356;morden, manitoba, canada;english;none;23;female;0;naturalistic;canada;23;9;Indo-European;Germanic;4;8
845;english357;english357;alto, georgia, usa;english;german;24;male;0;naturalistic;usa;24;9;Indo-European;Germanic;4;8
846;english358;english358;fredericton, new brunswick, canada;english;none;19;male;0;naturalistic;canada;19;9;Indo-European;Germanic;4;8
847;english359;english359;sackville, new brunswick, canada;english;french latin german italian spanish;32;male;0;naturalistic;canada, usa;32;9;Indo-European;Germanic;4;8
848;english360;english360;erie, pennsylvania, usa;english;hebrew;19;female;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
849;english361;english361;burnsville, minnesota, usa;english;spanish chinese;20;female;0;naturalistic;usa;20;9;Indo-European;Germanic;4;8
850;english362;english362;cork, ireland;english;irish;21;male;0;naturalistic;ireland;21;9;Indo-European;Germanic;4;8
851;english363;english363;castle donington, uk;english;none;20;male;0;naturalistic;uk;20;9;Indo-European;Germanic;4;8
852;english364;english364;sydney, australia;english;french tagalog;28;female;0;naturalistic;australia;24;9;Indo-European;Germanic;4;8
853;english365;english365;oxford, uk;english;french;52;male;0;naturalistic;uk;52;9;Indo-European;Germanic;4;8
854;english366;english366;bournesmouth, uk;english;none;25;female;0;naturalistic;uk;25;9;Indo-European;Germanic;4;8
855;english367;english367;birkenhead, uk;english;french russian;25;female;0;naturalistic;uk;23;9;Indo-European;Germanic;4;8
856;english368;english368;strattford-on-avon, uk;english;french german;43;male;0;naturalistic;uk, singapore;43;9;Indo-European;Germanic;4;8
857;english369;english369;mcminnville, oregon, usa;english;spanish;27;male;0;naturalistic;usa;27;9;Indo-European;Germanic;4;8
858;english370;english370;pondicherry, india;english;french tamil;22;male;0;naturalistic;canada, ireland;16;9;Indo-European;Germanic;4;8
859;english371;english371;colorado springs, colorado, usa;english;french;27;female;0;naturalistic;usa, canada;27;9;Indo-European;Germanic;4;8
860;english372;english372;christiansburg, virginia, usa;english;none;80;male;0;naturalistic;usa;80;9;Indo-European;Germanic;4;8
861;english373;english373;russellville, kentucky, usa;english;none;22;male;0;naturalistic;usa;22;9;Indo-European;Germanic;4;8
862;english374;english374;milford haven, wales, uk;english;welsh;36;male;0;naturalistic;uk;36;9;Indo-European;Germanic;4;8
863;english375;english375;manchester, connecticut, usa;english;spanish;28;male;0;naturalistic;usa, uk;28;9;Indo-European;Germanic;4;8
864;english376;english376;pasadena, california, usa;english;none;46;male;0;naturalistic;usa;46;9;Indo-European;Germanic;4;8
865;english377;english377;trenton, michigan, usa;english;none;32;female;0;naturalistic;usa;32;9;Indo-European;Germanic;4;8
866;english378;english378;silver spring, maryland, usa;english;none;38;female;0;naturalistic;usa;38;9;Indo-European;Germanic;4;8
867;english379;english379;summit, new jersey, usa;english;none;43;male;0;naturalistic;usa;43;9;Indo-European;Germanic;4;8
868;english380;english380;roanoke, virginia, usa;english;spanish french;34;female;0;naturalistic;usa;33;9;Indo-European;Germanic;4;8
869;english381;english381;pike county, kentucky, usa;english;none;85;male;0;naturalistic;usa;85;9;Indo-European;Germanic;4;8
870;english382;english382;arlington, virginia, usa;english;none;34;male;0;naturalistic;usa;29;9;Indo-European;Germanic;4;8
871;english383;english383;washington, district of columbia, usa;english;none;32;female;0;naturalistic;usa;22;9;Indo-European;Germanic;4;8
872;english384;english384;williamson, west virginia, usa;english;none;57;male;0;naturalistic;usa;57;9;Indo-European;Germanic;4;8
873;english385;english385;mcveigh, kentucky, usa;english;none;77;female;0;naturalistic;usa;77;9;Indo-European;Germanic;4;8
874;english386;english386;los angeles, california, usa;english;spanish;56;female;0;naturalistic;usa;56;9;Indo-European;Germanic;4;8
875;english387;english387;lancaster, california, usa;english;spanish;21;female;0;naturalistic;usa;21;9;Indo-European;Germanic;4;8
876;english388;english388;bluefield, west virginia, usa;english;none;70;female;0;naturalistic;usa;70;9;Indo-European;Germanic;4;8
877;english389;english389;aldie, virginia, usa;english;none;71;female;0;naturalistic;usa;71;9;Indo-European;Germanic;4;8
878;english390;english390;milwaukee, wisconsin, usa;english;mandarin taiwanese;74;male;0;naturalistic;usa;67;9;Indo-European;Germanic;4;8
879;english391;english391;milton, florida, usa;english;none;84;female;0;naturalistic;usa;84;9;Indo-European;Germanic;4;8
880;english392;english392;warrenton, virginia, usa;english;none;62;male;0;naturalistic;usa;62;9;Indo-European;Germanic;4;8
881;english393;english393;washington, district of columbia, usa;english;french;58;female;0;naturalistic;usa;58;9;Indo-European;Germanic;4;8
882;english394;english394;aiken, south carolina, usa;english;none;82;female;0;naturalistic;usa;82;9;Indo-European;Germanic;4;8
883;english395;english395;alexandria, virginia, usa;english;none;39;male;0;naturalistic;usa;39;9;Indo-European;Germanic;4;8
884;english396;english396;orange, virginia, usa;english;none;48;female;0;naturalistic;usa;48;9;Indo-European;Germanic;4;8
885;english397;english397;wadesboro, north carolina, usa;english;none;76;female;0;naturalistic;usa;76;9;Indo-European;Germanic;4;8
886;english398;english398;salisbury, north carolina, usa;english;none;83;female;0;naturalistic;usa;83;9;Indo-European;Germanic;4;8
887;english399;english399;la grange, georgia, usa;english;none;80;female;0;naturalistic;usa;80;9;Indo-European;Germanic;4;8
888;english400;english400;shanklin, isle of wight, uk;english;none;59;female;0;naturalistic;canada;55;9;Indo-European;Germanic;4;8
889;english401;english401;lucerne, switzerland;english;none;26;male;0;naturalistic;australia;26;9;Indo-European;Germanic;4;8
890;english402;english402;canberra, australia;english;none;26;female;0;naturalistic;australia;26;9;Indo-European;Germanic;4;8
891;english403;english403;sydney, australia;english;none;29;female;0;naturalistic;australia;29;9;Indo-European;Germanic;4;8
892;english404;english404;windsor, australia;english;italian japanese;29;male;0;naturalistic;australia;29;9;Indo-European;Germanic;4;8
893;english405;english405;geelong, australia;english;german indonesian;32;female;0;naturalistic;australia, usa;30;9;Indo-European;Germanic;4;8
894;english406;english406;pensacola, florida, usa;english;none;24;female;0;naturalistic;usa;24;9;Indo-European;Germanic;4;8
895;english407;english407;windsor, ontario, canada;english;maltese;47;male;0;naturalistic;canada;47;9;Indo-European;Germanic;4;8
896;english408;english408;lynwood, california, usa;english;spanish;64;male;0;naturalistic;usa;64;9;Indo-European;Germanic;4;8
897;english409;english409;maitland, australia;english;french;60;female;0;naturalistic;australia;60;9;Indo-European;Germanic;4;8
898;english410;english410;hamilton, new zealand;english;none;35;male;0;naturalistic;New Zealand, Australia;35;9;Indo-European;Germanic;4;8
899;english411;english411;washington, district of columbia, usa;english;spanish;26;female;0;naturalistic;usa;26;9;Indo-European;Germanic;4;8
900;english412;english412;washington, district of columbia, usa;english;german;31;female;0;naturalistic;usa;25;9;Indo-European;Germanic;4;8
901;english413;english413;manchester, england, uk;english;none;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;4;8
902;english414;english414;woonsocket, rhode island, usa;english;none;30;female;0;naturalistic;usa;30;9;Indo-European;Germanic;4;8
903;english415;english415;woonsocket, rhode island, usa;english;none;32;male;0;naturalistic;usa;32;9;Indo-European;Germanic;4;8
904;english416;english416;sydney, australia;english;portuguese;34;male;0;naturalistic;australia, usa;20;9;Indo-European;Germanic;4;8
905;english417;english417;cardiff, wales, uk;english;german;20;female;0;naturalistic;uk;20;9;Indo-European;Germanic;4;8
906;english418;english418;arlington, virginia;english;none;29;male;0;naturalistic;usa;29;9;Indo-European;Germanic;4;8
907;english419;english419;youngstown, ohio, usa;english;german gaelic;27;male;0;naturalistic;usa;27;9;Indo-European;Germanic;4;8
908;english420;english420;auckland, new zealand;english;none;21;male;0;naturalistic;new zealand;21;9;Indo-European;Germanic;4;8
909;english421;english421;landstuhl, germany;english;french mandarin;38;male;0;naturalistic;usa;25;9;Indo-European;Germanic;4;8
910;english422;english422;rochester, new york, usa;english;spanish;31;male;0;naturalistic;usa;31;9;Indo-European;Germanic;4;8
911;english423;english423;baltimore, maryland, usa;english;spanish german italian;24;female;0;naturalistic;usa;24;9;Indo-European;Germanic;4;8
912;english424;english424;danville, virginia, usa;english;none;75;male;0;naturalistic;usa;75;9;Indo-European;Germanic;4;8
913;english425;english425;danville, virginia, usa;english;none;31;male;0;naturalistic;usa;31;9;Indo-European;Germanic;4;8
914;english426;english426;florence, south carolina, usa;english;none;30;female;0;naturalistic;usa;30;9;Indo-European;Germanic;4;8
915;english427;english427;hanover, pennsylvania, usa;english;none;68;female;0;naturalistic;usa;68;9;Indo-European;Germanic;4;8
916;english428;english428;kingstree, south carolina, usa;english;none;55;female;0;naturalistic;usa;55;9;Indo-European;Germanic;4;8
917;english429;english429;philadelphia, pennsylvania, usa;english;german;19;female;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
918;english430;english430;melbourne, australia;english;none;23;female;0;naturalistic;australia;23;9;Indo-European;Germanic;4;8
919;english431;english431;green bay, wisconsin, usa;english;german;23;female;0;naturalistic;usa;23;9;Indo-European;Germanic;4;8
920;english432;english432;dublin, ireland;english;french spanish;22;female;0;naturalistic;ireland;21;9;Indo-European;Germanic;4;8
921;english433;english433;gladwin, michigan, usa;english;none;32;female;0;naturalistic;usa;32;9;Indo-European;Germanic;4;8
922;english434;english434;kansas city, kansas, usa;english;german;24;male;0;naturalistic;usa;24;9;Indo-European;Germanic;4;8
923;english435;english435;palm springs, california, usa;english;japanese;20;female;0;naturalistic;usa;17;9;Indo-European;Germanic;4;8
924;english436;english436;freeport, the bahamas;english;none;19;female;0;naturalistic;the bahamas;19;9;Indo-European;Germanic;4;8
925;english437;english437;cleveland, ohio, usa;english;french italian;21;male;0;naturalistic;usa;21;9;Indo-European;Germanic;4;8
926;english438;english438;houston, texas, usa;english;none;20;female;0;naturalistic;usa;20;9;Indo-European;Germanic;4;8
927;english439;english439;richmond, british columbia, canada;english;none;18;female;0;naturalistic;canada;18;9;Indo-European;Germanic;4;8
928;english440;english440;glasgow, scotland, uk;english;spanish;22;female;0;naturalistic;scotland;22;9;Indo-European;Germanic;4;8
929;english441;english441;oquawka, illinois, usa;english;french;19;female;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
930;english442;english442;salisbury mills, new york, usa;english;french spanish;23;male;0;naturalistic;usa;23;9;Indo-European;Germanic;4;8
931;english443;english443;fort collins, colorado, usa;english;french spanish;31;male;0;naturalistic;usa;31;9;Indo-European;Germanic;4;8
932;english444;english444;anniston, alabama, usa;english;spanish;24;male;0;naturalistic;usa;24;9;Indo-European;Germanic;4;8
933;english445;english445;san francisco, california, usa;english;mandarin;60;male;0;naturalistic;usa;59;9;Indo-European;Germanic;4;8
934;english446;english446;moorhead, minnesota, usa;english;none;23;female;0;naturalistic;usa;23;9;Indo-European;Germanic;4;8
935;english447;english447;hartford, connecticut, usa;english;french;21;male;0;naturalistic;usa;21;9;Indo-European;Germanic;4;8
936;english448;english448;isle of arran, scotland, uk;english;german;20;male;0;naturalistic;uk;20;9;Indo-European;Germanic;4;8
937;english449;english449;barton, vermont, usa;english;none;27;male;0;naturalistic;usa;27;9;Indo-European;Germanic;4;8
938;english450;english450;windsor, uk;english;french german;26;male;0;naturalistic;uk;26;9;Indo-European;Germanic;4;8
939;english451;english451;hazlehurst, georgia, usa;english;russian;44;male;0;naturalistic;usa;44;9;Indo-European;Germanic;4;8
940;english452;english452;newcastle, australia;english;none;24;male;0;naturalistic;australia;24;9;Indo-European;Germanic;4;8
941;english453;english453;chicago, illinois, usa;english;french;21;female;0;naturalistic;usa;21;9;Indo-European;Germanic;4;8
942;english454;english454;raleigh, north carolina, usa;english;spanish;19;female;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
943;english455;english455;washington, dc, usa;english;spanish;29;female;0;naturalistic;usa;29;9;Indo-European;Germanic;4;8
944;english456;english456;lancashire, leyland, uk;english;none;37;female;0;naturalistic;uk;37;9;Indo-European;Germanic;4;8
945;english457;english457;syracuse, new york, usa;english;none;43;male;0;naturalistic;usa;40;9;Indo-European;Germanic;4;8
946;english458;english458;reno, nevada, usa;english;japanese;22;female;0;naturalistic;usa;22;9;Indo-European;Germanic;4;8
947;english459;english459;charlotte, north carolina, usa;english;french german;19;male;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
948;english460;english460;rutland, england, uk;english;german;19;female;0;naturalistic;uk;19;9;Indo-European;Germanic;4;8
949;english461;english461;poughkeepsie, new york, usa;english;none;44;female;0;naturalistic;usa;44;9;Indo-European;Germanic;4;8
950;english462;english462;paducah, kentucky, usa;english;german;20;male;0;naturalistic;usa;20;9;Indo-European;Germanic;4;8
951;english463;english463;brooklyn, new york, usa;english;french spanish;53;female;0;naturalistic;usa;53;9;Indo-European;Germanic;4;8
952;english464;english464;ottawa, ontario, canada;english;german french;27;male;0;naturalistic;canada;24;9;Indo-European;Germanic;4;8
953;english465;english465;aylesbury, buckinghamshire, uk;english;french spanish mandarin;20;male;0;naturalistic;uk;19;9;Indo-European;Germanic;4;8
954;english466;english466;portland, maine, usa;english;none;18;male;0;naturalistic;usa;18;9;Indo-European;Germanic;4;8
955;english467;english467;pozzuoli, italy;english;none;23;male;1;naturalistic;usa;18;9;Indo-European;Germanic;4;8
956;english468;english468;myrtle beach, south carolina, usa;english;german greek, ancient;30;male;0;naturalistic;usa;30;9;Indo-European;Germanic;4;8
957;english469;english469;knoxville, tennessee, usa;english;japanese;22;male;0;naturalistic;usa;21;9;Indo-European;Germanic;4;8
958;english470;english470;leighton buzzard, uk;english;french japanese;21;male;0;naturalistic;uk;20;9;Indo-European;Germanic;4;8
959;english471;english471;calgary, alberta, canada;english;spanish french;26;female;0;naturalistic;canada;24.5;9;Indo-European;Germanic;4;8
960;english472;english472;rota, spain;english;spanish russian;26;male;0;naturalistic;usa;23;9;Indo-European;Germanic;4;8
961;english473;english473;nottingham, uk;english;none;20;male;0;naturalistic;uk;20;9;Indo-European;Germanic;4;8
962;english474;english474;rochester, minnesota, usa;english;spanish;33;female;0;naturalistic;usa;33;9;Indo-European;Germanic;4;8
963;english475;english475;ogden, utah, usa;english;none;29;female;0;naturalistic;usa;29;9;Indo-European;Germanic;4;8
964;english476;english476;manchester, new hampshire, usa;english;none;64;female;0;naturalistic;usa;64;9;Indo-European;Germanic;4;8
965;english477;english477;san diego, california, usa;english;german;31;female;0;naturalistic;usa;27;9;Indo-European;Germanic;4;8
966;english478;english478;sydney, nova scotia, canada;english;none;19;male;0;naturalistic;canada;19;9;Indo-European;Germanic;4;8
967;english479;english479;new york, new york, usa;english;none;64;female;0;naturalistic;usa;64;9;Indo-European;Germanic;4;8
968;english480;english480;winston-salem, north carolina, usa;english;none;58;male;0;naturalistic;usa;58;9;Indo-European;Germanic;4;8
969;english481;english481;stringtown, oklahoma, usa;english;german spanish;88;female;0;naturalistic;usa;82;9;Indo-European;Germanic;4;8
970;english482;english482;yeadon, pennsylvania, usa;english;none;74;female;0;naturalistic;usa;74;9;Indo-European;Germanic;4;8
971;english483;english483;boston, massachusetts, usa;english;spanish;19;male;0;naturalistic;usa;19;9;Indo-European;Germanic;4;8
972;english484;english484;dublin, ireland;english;irish french japanese swedish spanish;24;male;0;naturalistic;ireland;24;9;Indo-European;Germanic;4;8
973;english485;english485;cromwell, connecticut, usa;english;french;20;male;0;naturalistic;usa;20;9;Indo-European;Germanic;4;8
974;english486;english486;corentyne, guyana;english;none;53;female;0;naturalistic;guyana, usa;53;9;Indo-European;Germanic;4;8
975;english487;english487;london, uk;english;french;22;female;0;naturalistic;uk;22;9;Indo-European;Germanic;4;8
976;english488;english488;irvine, scotland, uk;english;none;35;female;0;naturalistic;uk, usa;35;9;Indo-European;Germanic;4;8
977;english489;english489;kingston, jamaica;english;none;46;female;0;naturalistic;jamaica, usa;46;9;Indo-European;Germanic;4;8
